tate_art_id,accession_number,artist,lastname,firstname,tate_artist_id,title,dateText,medium
12183,A01092,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,The Tailor Leaving his Workshop,c.1902,"Ink, watercolour and gouache on paper"
12184,A01093,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,The Tailor Returning Home,c.1902,"Ink, watercolour and gouache on paper"
12185,A01094,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,Simpkin Housekeeping,c.1902,"Ink, watercolour and gouache on paper"
12186,A01095,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,The Tailor by the Hearth,c.1902,"Ink, watercolour and gouache on paper"
12187,A01096,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,The Tailor Hears Noises,c.1902,"Ink, watercolour and gouache on paper"
12188,A01097,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,The Mice Escape,c.1902,"Ink, watercolour and gouache on paper"
12189,A01098,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,The Mice Listen to the Tailor's Lament,c.1902,"Ink, watercolour and gouache on paper"
12190,A01099,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,'Where is My Twist?',c.1902,"Ink, watercolour and gouache on paper"
12191,A01100,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,The Mice at Work: Threading the Needle,c.1902,"Ink, watercolour and gouache on paper"
12192,A01101,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,Simpkin Goes Out,c.1902,"Ink, watercolour and gouache on paper"
12193,A01102,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,Simpkin in the Snowy Street,c.1902,"Ink, watercolour and gouache on paper"
12194,A01103,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,Simpkin Hears the Mice,c.1902,"Ink, watercolour and gouache on paper"
12195,A01104,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,The Mice Sewing the Mayor's Coat,c.1902,"Ink, watercolour and gouache on paper"
12196,A01105,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,The Mice Hear Simpkin Outside,c.1902,"Ink, watercolour and gouache on paper"
12197,A01106,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,Simpkin at the Tailor's Bedside,c.1902,"Ink, watercolour and gouache on paper"
12198,A01107,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,The Tailor and Simpkin Set Out for the Shop,c.1902,"Ink, watercolour and gouache on paper"
12199,A01108,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,The Finished Coat,c.1902,"Ink, watercolour and gouache on paper"
12200,A01109,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,'No More Twist',c.1902,"Ink, watercolour and gouache on paper"
12201,A01110,"Potter, Helen Beatrix",Potter, Helen Beatrix,1794,The Mice Stitching Button-Holes,c.1902,"Ink, watercolour and gouache on paper"
5572,A01111,"Grant, Duncan",Grant, Duncan,1203,Kinetic Realisation of T01744 made for Tate Gallery,1974,Film
5038,A01112,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Solitude,1814,Etching and engraving on paper
5166,A01113,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"Solitude, engraved by William Say",1814,Etching and mezzotint on paper
5382,A01114,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Mill near the Grand Chartreuse,1816,Etching and engraving on paper
5383,A01115,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"Mill near the Grand Chartreuse, engraved by Henry Dawe",1816,Etching and mezzotint on paper
5384,A01116,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Entrance of Calais Harbour,1816,Mezzotint on paper
5385,A01117,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"Dunblane Abbey, Scotland",1816,Etching and engraving on paper
6605,A01118,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"Dumblain Abbey, Scotland, engraved by Thomas Lupton",1816,Etching and mezzotint on paper
6606,A01119,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Norham Castle on the Tweed,1816,Etching on paper
6607,A01120,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"Norham Castle on the Tweed, engraved by Charles Turner",1816,Etching and mezzotint on paper
6608,A01121,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Berry Pomeroy Castle,1816,Etching and engraving on paper
6609,A01122,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Berry Pomeroy Castle,1816,Etching and mezzotint on paper
6610,A01123,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"Ville de Thun, Switzerland",1816,Etching and engraving on paper
6611,A01124,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"Ville de Thun, engraved by Thomas Hodgetts",1816,Etching and mezzotint on paper
6703,A01125,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,The Source of the Arveron,1816,Etching and engraving on paper
7171,A01126,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,The Source of the Arveron,1816,Etching and mezzotint on paper
8427,A01127,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,The Tenth Plague of Egypt,1816,Etching and engraving on paper
8855,A01128,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"The Tenth Plague of Egypt, engraved by William Say",1816,Etching and mezzotint on paper
9207,A01129,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,The Watercress Gatherers,1819,Etching and engraving on paper
9208,A01130,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"Water Cress Gatherers, engraved by Thomas Lupton",1819,Etching and mezzotint on paper
9209,A01131,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"The Alcove, Isleworth",1819,Etching and engraving on paper
9210,A01132,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"The Alcove, Isleworth",1819,Etching and mezzotint engraving on paper
9215,A01133,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"The Alcove, Isleworth",1819,Etching and mezzotint engraving on paper
9216,A01134,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"Bonneville, Savoy",1816,Etching on paper
9217,A01135,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"Bonneville, Savoy",1816,"Etching, mezzotint and aquatint on paper"
9218,A01136,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Inverary Castle and Town,1816,Etching on paper
9378,A01137,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"Inverary Castle and Town, Scotland, engraved by Charles Turner",1816,Etching and mezzotint on paper
9606,A01138,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Aesacus and Hesperie,1819,Etching on paper
9607,A01139,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Aesacus and Hesperie,1819,Etching and mezzotint on paper
9608,A01140,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"East Gate, Winchelsea, Sussex",1819,Etching and mezzotint engraving on paper
9609,A01141,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"East Gate, Winchelsea, Sussex, engraved by S.W. Reynolds",1819,Etching and mezzotint on paper
9610,A01142,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Isis,1819,Etching and mezzotint engraving on paper
9611,A01143,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"Isis, engraved by William Say",1819,Etching and mezzotint on paper
9612,A01144,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"Ben Arthur, Scotland",1819,Etching and mezzotint engraving on paper
10289,A01145,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"Ben Arthur, Scotland, engraved by Thomas Lupton",1819,Etching and mezzotint on paper
11849,A01146,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Interior of a Church,1819,Photograph on paper
12361,A01147,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Interior of a Church,1819,Etching and mezzotint on paper
12362,A01148,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Christ and the Woman of Samaria,1819,Etching on paper
12363,A01149,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Christ and the Woman of Samaria,1819,Etching and mezzotint on paper
12364,A01150,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Glaucus and Scylla,date not known,Photograph on paper
12365,A01151,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Pan and Syrinx,date not known,Photograph on paper
12366,A01152,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,The Stork and Aqueduct,date not known,Photograph on paper
12367,A01153,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Moonlight at Sea,date not known,Mezzotint engraving on paper
12368,A01154,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Moonlight at Sea,date not known,Mezzotint engraving on paper
12369,A01155,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,The Deluge,date not known,Etching and mezzotint engraving on paper
12381,A01156,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"Flounder Fishing, Battersea",date not known,Photograph on paper
12382,A01157,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"Flounder Fishing, Battersea",date not known,Etching and mezzotint engraving on paper
12383,A01158,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Narcissus and Echo,date not known,Photograph on paper
12384,A01159,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,Sandbank and Gypsies,date not known,Photograph on paper
1745,A01160,"Burne-Jones, Sir Edward Coley, Bt",Burne-Jones, Sir Edward Coley,68,The Nativity,date not known,Graphite on paper
1746,A01161,"Burne-Jones, Sir Edward Coley, Bt",Burne-Jones, Sir Edward Coley,68,Study for 'Buondelmonte's Wedding',c.1859,Graphite on paper
1747,A01162,"Burne-Jones, Sir Edward Coley, Bt",Burne-Jones, Sir Edward Coley,68,Study for 'Buondelmonte's Wedding',c.1859,Graphite on paper
1748,A01163,"Burne-Jones, Sir Edward Coley, Bt",Burne-Jones, Sir Edward Coley,68,Composition Study for 'Ezekiel and the Boiling Pot',c.1860,Graphite on paper
1749,A01164,"Burne-Jones, Sir Edward Coley, Bt",Burne-Jones, Sir Edward Coley,68,Composition Study for 'Ezekiel and the Boiling Pot',c.1860,Graphite on paper
1750,A01165,"Burne-Jones, Sir Edward Coley, Bt",Burne-Jones, Sir Edward Coley,68,Study of Ezekiel's Hand for 'Ezekiel and the Boiling Pot',c.1860,Graphite on paper
1751,A01166,"Burne-Jones, Sir Edward Coley, Bt",Burne-Jones, Sir Edward Coley,68,Study of Ezekiel's Arm and Hand for 'Ezekiel and the Boiling Pot',c.1860,Graphite on paper
1752,A01167,"Burne-Jones, Sir Edward Coley, Bt",Burne-Jones, Sir Edward Coley,68,King René's Honeymoon,date not known,Graphite on paper
1753,A01168,"Burne-Jones, Sir Edward Coley, Bt",Burne-Jones, Sir Edward Coley,68,Orpheus and Eurydice,date not known,Graphite on paper
1754,A01169,"Burne-Jones, Sir Edward Coley, Bt",Burne-Jones, Sir Edward Coley,68,Lovers in a Garden,?1863,Graphite and watercolour on paper
1755,A01170,"Burne-Jones, Sir Edward Coley, Bt",Burne-Jones, Sir Edward Coley,68,Figure of a Queen,1861,Watercolour and graphite on fabric
1756,A01171,"Burne-Jones, Sir Edward Coley, Bt",Burne-Jones, Sir Edward Coley,68,Thisbe,1861,Graphite and watercolour on fabric
1757,A01172,"Burne-Jones, Sir Edward Coley, Bt",Burne-Jones, Sir Edward Coley,68,Dido,1861,Graphite and watercolour on fabric
1758,A01173,"Burne-Jones, Sir Edward Coley, Bt",Burne-Jones, Sir Edward Coley,68,Dido (tracing of A01172),date not known,Ink on paper
1759,A01174,"Burne-Jones, Sir Edward Coley, Bt",Burne-Jones, Sir Edward Coley,68,Design for a Window: Two Male Saints,date not known,Graphite and watercolour on paper
1760,A01175,"Burne-Jones, Sir Edward Coley, Bt",Burne-Jones, Sir Edward Coley,68,The Nativity,date not known,Graphite on paper
1761,A01176,"Burne-Jones, Sir Edward Coley, Bt",Burne-Jones, Sir Edward Coley,68,The Nativity,date not known,Graphite on paper
20912,A01177,"Wilkie, Sir David",Wilkie, Sir David,600,"Woman at a Window, Reading a Letter",date not known,Etching on paper
20913,A01178,"Wilkie, Sir David",Wilkie, Sir David,600,"Woman at a Window, Reading a Letter",date not known,Etching on paper
20919,A01179,"Wilkie, Sir David",Wilkie, Sir David,600,The Lost Receipt,date not known,Drypoint on paper
20920,A01180,"Wilkie, Sir David",Wilkie, Sir David,600,The Lost Receipt,date not known,Drypoint on paper on paper
20914,A01181,"Wilkie, Sir David",Wilkie, Sir David,600,The Cottage Door,date not known,Etching on paper on paper
20915,A01182,"Wilkie, Sir David",Wilkie, Sir David,600,The Cottage Door,date not known,Etching on paper on paper
20916,A01183,"Wilkie, Sir David",Wilkie, Sir David,600,Reading the Will,1819,Etching on paper
20917,A01184,"Wilkie, Sir David",Wilkie, Sir David,600,Reading the Will,1819,Etching on paper on paper
20918,A01185,"Wilkie, Sir David",Wilkie, Sir David,600,Reading the Will,1819,Etching on paper on paper
20921,A01186,"Wilkie, Sir David",Wilkie, Sir David,600,The Flemish Mother,1820,Etching on paper
20922,A01187,"Wilkie, Sir David",Wilkie, Sir David,600,The Flemish Mother,1820,Etching on paper on paper
21414,A01188,"Turner, Joseph Mallord William",Turner, Joseph Mallord William,558,"Solway Moss, engraved by Thomas Lupton",1816,Mezzotint on paper
69319,A01189,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69320,A01190,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69321,A01191,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69322,A01192,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, ink and graphite on paper"
69323,A01193,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69324,A01194,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69325,A01195,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69326,A01196,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69327,A01197,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69328,A01198,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69329,A01199,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69330,A01200,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69331,A01201,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69332,A01202,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69333,A01203,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69334,A01204,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69335,A01205,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69336,A01206,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69337,A01207,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69338,A01208,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69339,A01209,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69340,A01210,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69341,A01211,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, ink and graphite on paper"
69342,A01212,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69343,A01213,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69344,A01214,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69345,A01215,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
